config,concurrency,repeat,task_id,step_id,agent_role,tpot_ms,ttft_ms,latency_ms,prompt_tokens,completion_tokens
TP2 H200 NVLink,64,2,30,A,aggregator,11.42683275229566,628.5333633422852,13472.293376922607,1218,1125
TP2 H200 NVLink,64,2,31,P,planner,42.68907308578491,881.2055587768555,6003.894329071045,44,121
TP2 H200 NVLink,64,2,31,E0,executor,28.78490772993205,1265.239953994751,11570.236921310425,171,359
TP2 H200 NVLink,64,2,31,E1,executor,23.883194896761932,510.92004776000977,9061.103820800781,534,359
TP2 H200 NVLink,64,2,31,A,aggregator,16.27165587052055,677.4246692657471,10033.626794815063,897,576
TP2 H200 NVLink,64,2,32,P,planner,79.39536463130604,880.4223537445068,4373.818397521973,38,45
TP2 H200 NVLink,64,2,32,E0,executor,40.03273116217719,2543.041467666626,3623.92520904541,89,28
TP2 H200 NVLink,64,2,32,E1,executor,35.67818591469213,531.9826602935791,1209.8681926727295,121,20
TP2 H200 NVLink,64,2,32,A,aggregator,28.43709036989032,571.5603828430176,3585.8919620513916,145,107
TP2 H200 NVLink,64,2,33,P,planner,18.25390797434077,1219.8526859283447,9780.935525894165,354,470
TP2 H200 NVLink,64,2,33,E0,executor,24.35793042945455,573.5111236572266,11997.380495071411,830,470
TP2 H200 NVLink,64,2,33,E1,executor,19.96986450496056,548.0046272277832,10173.479318618774,1304,483
TP2 H200 NVLink,64,2,33,A,aggregator,15.199028361927379,547.8835105895996,4727.616310119629,1791,276
TP2 H200 NVLink,64,2,34,P,planner,32.41200880570845,1222.4671840667725,6213.916540145874,1093,155
TP2 H200 NVLink,64,2,34,E0,executor,25.934275521172417,1169.3079471588135,18674.943923950195,1254,676
TP2 H200 NVLink,64,2,34,E1,executor,20.63469886779785,589.3509387969971,898.8714218139648,1935,16
TP2 H200 NVLink,64,2,34,A,aggregator,15.179872512817383,674.870491027832,902.5685787200928,1956,16
TP2 H200 NVLink,64,2,35,P,planner,51.431261259934,1053.3912181854248,5527.910947799683,42,88
TP2 H200 NVLink,64,2,35,E0,executor,37.65964152208015,1644.751787185669,4167.947769165039,136,68
TP2 H200 NVLink,64,2,35,E1,executor,30.455564197741058,474.42030906677246,2210.3874683380127,208,58
TP2 H200 NVLink,64,2,35,A,aggregator,24.490779717063063,506.69097900390625,11625.504970550537,270,455
TP2 H200 NVLink,64,2,36,P,planner,23.274617424177812,1222.0840454101562,6551.971435546875,613,230
TP2 H200 NVLink,64,2,36,E0,executor,29.00380076784076,912.0290279388428,8569.032430648804,849,265
TP2 H200 NVLink,64,2,36,E1,executor,23.13101923826969,565.2897357940674,6671.878814697266,1118,265
TP2 H200 NVLink,64,2,36,A,aggregator,20.699343100417085,616.8093681335449,8772.350549697876,1387,395
TP2 H200 NVLink,64,2,37,P,planner,52.92798597601396,1208.9152336120605,5390.226125717163,145,80
TP2 H200 NVLink,64,2,37,E0,executor,41.817984797737815,1672.663688659668,3512.655019760132,231,45
TP2 H200 NVLink,64,2,37,E1,executor,34.549274227835916,476.6824245452881,1996.8504905700684,280,45
TP2 H200 NVLink,64,2,37,A,aggregator,25.442121579096867,532.5894355773926,7147.541046142578,329,261
TP2 H200 NVLink,64,2,38,P,planner,36.77854572769499,1135.3752613067627,6174.036026000977,176,138
TP2 H200 NVLink,64,2,38,E0,executor,31.628743160602657,1093.695878982544,6533.839702606201,320,173
TP2 H200 NVLink,64,2,38,E1,executor,24.333786386932058,548.0964183807373,7580.560684204102,497,290
TP2 H200 NVLink,64,2,38,A,aggregator,19.503580276356185,624.9878406524658,14043.451070785522,791,689
TP2 H200 NVLink,64,2,39,P,planner,113.76762390136719,1079.0884494781494,3126.905679702759,278,19
TP2 H200 NVLink,64,2,39,E0,executor,1.2492736180623372,3742.547035217285,3765.033960342407,303,19
TP2 H200 NVLink,64,2,39,E1,executor,25.21449989742703,668.2178974151611,1122.0788955688477,326,19
TP2 H200 NVLink,64,2,39,A,aggregator,36.78140375349257,513.200044631958,1175.2653121948242,349,19
TP2 H200 NVLink,64,2,40,P,planner,32.09955764539314,1049.70383644104,6346.130847930908,53,166
TP2 H200 NVLink,64,2,40,E0,executor,25.213240112660852,1034.052848815918,21557.63030052185,225,815
TP2 H200 NVLink,64,2,40,E1,executor,14.168063799540201,553.5686016082764,638.5769844055176,1044,7
TP2 H200 NVLink,64,2,40,A,aggregator,14.088001501044271,557.2564601898193,12926.52177810669,1055,879
TP2 H200 NVLink,64,2,41,P,planner,50.185343493586004,1049.576759338379,5666.628360748291,45,93
TP2 H200 NVLink,64,2,41,E0,executor,33.43665699998871,1504.4808387756348,5483.443021774292,144,120
TP2 H200 NVLink,64,2,41,E1,executor,21.74821652864155,630.9940814971924,1457.4263095855713,268,39
TP2 H200 NVLink,64,2,41,A,aggregator,24.208585421244305,481.6591739654541,10939.768075942993,311,433
TP2 H200 NVLink,64,2,42,P,planner,36.544645639290486,1219.8421955108643,6080.280065536499,65,134
TP2 H200 NVLink,64,2,42,E0,executor,38.00186089106968,1187.0076656341553,2251.0597705841064,205,29
TP2 H200 NVLink,64,2,42,E1,executor,24.794304370880127,548.7914085388184,1044.677495956421,238,21
TP2 H200 NVLink,64,2,42,A,aggregator,27.704942794073197,499.00078773498535,5153.431177139282,263,169
TP2 H200 NVLink,64,2,43,P,planner,171.17857933044434,1036.6759300231934,1550.2116680145264,291,4
TP2 H200 NVLink,64,2,43,E0,executor,1.943508783976237,4822.726249694824,4828.556776046753,301,4
TP2 H200 NVLink,64,2,43,E1,executor,87.54571278889973,999.9632835388184,1262.6004219055176,309,4
TP2 H200 NVLink,64,2,43,A,aggregator,60.51937739054362,487.6587390899658,669.2168712615967,317,4
TP2 H200 NVLink,64,2,44,P,planner,45.20916488935362,1048.4867095947266,5840.658187866211,50,107
TP2 H200 NVLink,64,2,44,E0,executor,32.10070343215231,1424.9608516693115,7620.396614074707,163,194
TP2 H200 NVLink,64,2,44,E1,executor,23.63552153110504,479.98571395874023,4639.8375034332275,361,177
TP2 H200 NVLink,64,2,44,A,aggregator,23.10183473017024,535.1533889770508,8574.591875076294,542,349
TP2 H200 NVLink,64,2,45,P,planner,21.951564854266596,1220.0901508331299,23610.68630218506,1867,1021
TP2 H200 NVLink,64,2,45,E0,executor,17.61891047159831,677.7629852294922,942.0466423034668,2895,16
TP2 H200 NVLink,64,2,45,E1,executor,39.403581619262695,570.0521469116211,1161.1058712005615,2916,16
TP2 H200 NVLink,64,2,45,A,aggregator,23.66822560628255,577.228307723999,932.2516918182373,2937,16
TP2 H200 NVLink,64,2,46,P,planner,30.004689922440523,1048.408031463623,6359.238147735596,71,178
TP2 H200 NVLink,64,2,46,E0,executor,28.984366505858983,1020.4927921295166,10034.63077545166,255,312
TP2 H200 NVLink,64,2,46,E1,executor,22.992651803152903,696.8188285827637,7134.761333465576,571,281
TP2 H200 NVLink,64,2,46,A,aggregator,18.99343419223714,585.1869583129883,9721.028804779053,856,482
TP2 H200 NVLink,64,2,47,P,planner,135.3586514790853,1047.1429824829102,2265.3708457946777,49,10
TP2 H200 NVLink,64,2,47,E0,executor,2.092387941148546,4433.735609054565,4452.567100524902,65,10
TP2 H200 NVLink,64,2,47,E1,executor,40.94693395826552,661.6342067718506,1030.1566123962402,79,10
TP2 H200 NVLink,64,2,47,A,aggregator,30.290488040808476,544.6872711181641,1544.2733764648438,93,34
TP2 H200 NVLink,64,2,48,P,planner,20.165494510105678,1050.405740737915,6696.744203567505,309,281
TP2 H200 NVLink,64,2,48,E0,executor,28.511464379050516,765.3217315673828,8605.974435806274,596,276
TP2 H200 NVLink,64,2,48,E1,executor,23.76807616061012,650.9194374084473,7733.806133270264,876,299
TP2 H200 NVLink,64,2,48,A,aggregator,19.593556556780968,508.5492134094238,9933.04991722107,1179,482
TP2 H200 NVLink,64,2,49,P,planner,42.174596535532096,1069.9381828308105,5877.84218788147,59,115
TP2 H200 NVLink,64,2,49,E0,executor,32.53590324778616,1386.6667747497559,6657.483100891113,180,163
TP2 H200 NVLink,64,2,49,E1,executor,23.641227394021968,552.0114898681641,2750.645637512207,347,94
TP2 H200 NVLink,64,2,49,A,aggregator,23.883070264543807,499.51863288879395,9360.137701034546,445,372
TP2 H200 NVLink,64,2,50,P,planner,39.64624559976221,1136.3475322723389,6012.835741043091,59,124
TP2 H200 NVLink,64,2,50,E0,executor,34.29228950429846,1251.962661743164,4955.5299282073975,189,109
TP2 H200 NVLink,64,2,50,E1,executor,28.906537340832994,544.7964668273926,2770.599842071533,302,78
TP2 H200 NVLink,64,2,50,A,aggregator,23.194992488809767,670.3701019287109,11015.336751937866,384,447
TP2 H200 NVLink,64,2,51,P,planner,41.00622618493955,1046.3979244232178,6008.151292800903,253,122
TP2 H200 NVLink,64,2,51,E0,executor,28.388060959689135,1254.8305988311768,12780.383348464966,381,407
TP2 H200 NVLink,64,2,51,E1,executor,20.560075001544263,570.3353881835938,12515.73896408081,792,582
TP2 H200 NVLink,64,2,51,A,aggregator,13.263076657993127,542.7291393280029,10927.718162536621,1378,784
TP2 H200 NVLink,64,2,52,P,planner,25.38924549901208,1069.3342685699463,6528.022050857544,52,216
TP2 H200 NVLink,64,2,52,E0,executor,23.440966711324805,848.4537601470947,26352.22554206848,274,1089
TP2 H200 NVLink,64,2,52,E1,executor,13.58953040579091,613.2864952087402,3738.8784885406494,1367,231
TP2 H200 NVLink,64,2,52,A,aggregator,11.669533353456309,555.9351444244385,5527.156352996826,1602,427
TP2 H200 NVLink,64,2,53,P,planner,14.006012300901775,1388.3795738220215,6920.754432678223,688,396
TP2 H200 NVLink,64,2,53,E0,executor,30.109086733185844,723.210334777832,6082.627773284912,1090,179
TP2 H200 NVLink,64,2,53,E1,executor,23.87601642285363,627.1975040435791,4853.252410888672,1273,178
TP2 H200 NVLink,64,2,53,A,aggregator,20.527523730074545,678.187370300293,14821.651220321655,1455,690
TP2 H200 NVLink,64,2,54,P,planner,45.591797147478374,1049.1275787353516,5836.266279220581,50,106
TP2 H200 NVLink,64,2,54,E0,executor,31.907510475294124,1426.0714054107666,6818.440675735474,162,170
TP2 H200 NVLink,64,2,54,E1,executor,22.112444827431126,596.0633754730225,2696.7456340789795,336,96
TP2 H200 NVLink,64,2,54,A,aggregator,23.65133145076362,600.8200645446777,10558.030605316162,436,422
TP2 H200 NVLink,64,2,55,P,planner,51.06141123660775,1131.4582824707031,5522.73964881897,89,87
TP2 H200 NVLink,64,2,55,E0,executor,52.55770683288574,1644.8547840118408,2222.989559173584,182,12
TP2 H200 NVLink,64,2,55,E1,executor,33.09766451517741,545.8023548126221,1439.439296722412,198,28
TP2 H200 NVLink,64,2,55,A,aggregator,28.847244050767685,485.13245582580566,3600.634813308716,230,109
TP2 H200 NVLink,64,2,56,P,planner,33.27734174292072,1113.0948066711426,6204.528093338013,94,154
TP2 H200 NVLink,64,2,56,E0,executor,22.542343437426776,1069.11039352417,28503.14235687256,254,1218
TP2 H200 NVLink,64,2,56,E1,executor,11.55875976323726,546.1020469665527,8302.029848098755,1476,672
TP2 H200 NVLink,64,2,56,A,aggregator,7.422780990600586,627.2215843200684,738.5632991790771,2153,16
TP2 H200 NVLink,64,2,57,P,planner,50.898530510034455,1045.9086894989014,5575.877904891968,42,90
TP2 H200 NVLink,64,2,57,E0,executor,40.70001979206884,1591.3197994232178,3341.4206504821777,138,44
TP2 H200 NVLink,64,2,57,E1,executor,29.519537038970412,544.0187454223633,2226.6323566436768,186,58
TP2 H200 NVLink,64,2,57,A,aggregator,24.970503878002326,633.0423355102539,6675.904273986816,248,243
TP2 H200 NVLink,64,2,58,P,planner,57.0737107594808,1045.2399253845215,5325.768232345581,47,76
TP2 H200 NVLink,64,2,58,E0,executor,29.477831776156748,1732.0740222930908,11341.84718132019,129,327
TP2 H200 NVLink,64,2,58,E1,executor,22.078673416208996,490.588903427124,5215.42501449585,459,215
TP2 H200 NVLink,64,2,58,A,aggregator,18.690524290868566,692.2409534454346,13383.10694694519,678,680
TP2 H200 NVLink,64,2,59,P,planner,49.734123460539095,1134.345531463623,5660.150766372681,43,92
TP2 H200 NVLink,64,2,59,E0,executor,33.85758811029895,1507.3318481445312,5434.812068939209,141,117
TP2 H200 NVLink,64,2,59,E1,executor,22.439697053697373,682.7473640441895,1692.5337314605713,262,46
TP2 H200 NVLink,64,2,59,A,aggregator,23.703682368204475,545.1047420501709,10927.31761932373,312,439
TP2 H200 NVLink,64,2,60,P,planner,101.47895415623982,1074.249029159546,3509.7439289093018,68,25
TP2 H200 NVLink,64,2,60,E0,executor,28.922271911211855,3355.5426597595215,10904.255628585815,99,262
TP2 H200 NVLink,64,2,60,E1,executor,24.34630663889759,492.44141578674316,5653.858423233032,365,213
TP2 H200 NVLink,64,2,60,A,aggregator,19.383216624731546,502.5758743286133,14613.557577133179,582,729
TP2 H200 NVLink,64,2,61,P,planner,148.87690544128418,1283.2210063934326,1729.8517227172852,1054,4
TP2 H200 NVLink,64,2,61,E0,executor,0.9046395619710287,4789.322376251221,4792.036294937134,1064,4
TP2 H200 NVLink,64,2,61,E1,executor,65.66135088602702,937.6647472381592,1134.6487998962402,1072,4
TP2 H200 NVLink,64,2,61,A,aggregator,17.398754755655926,635.0772380828857,687.2735023498535,1080,4
TP2 H200 NVLink,64,2,62,P,planner,43.38075019217826,1044.346809387207,5859.610080718994,84,112
TP2 H200 NVLink,64,2,62,E0,executor,37.88294792175293,1401.174783706665,2348.2484817504883,202,26
TP2 H200 NVLink,64,2,62,E1,executor,29.947591864544414,566.258430480957,1255.0530433654785,232,24
TP2 H200 NVLink,64,2,62,A,aggregator,28.856339174158432,508.27956199645996,2961.0683917999268,260,86
TP2 H200 NVLink,64,2,63,P,planner,28.07948476981118,1047.0836162567139,6410.265207290649,43,192
TP2 H200 NVLink,64,2,63,E0,executor,23.45033490339769,965.1422500610352,26455.65629005432,241,1088
TP2 H200 NVLink,64,2,63,E1,executor,12.20805982020513,543.4272289276123,9870.384931564331,1333,765
TP2 H200 NVLink,64,2,63,A,aggregator,6.905206044514974,544.8386669158936,648.4167575836182,2102,16
TP2 H200 NVLink,64,3,0,P,planner,0.36263465881347656,380.9926509857178,381.35528564453125,1586,2
TP2 H200 NVLink,64,3,0,E0,executor,19.283771514892578,1074.3019580841064,1093.585729598999,1594,2
TP2 H200 NVLink,64,3,0,E1,executor,22.954463958740234,3507.897138595581,3530.8516025543213,1600,2
TP2 H200 NVLink,64,3,0,A,aggregator,0.38433074951171875,4142.111301422119,4142.495632171631,1606,2
TP2 H200 NVLink,64,3,1,P,planner,53.0009526832431,492.80238151550293,5898.899555206299,48,103
TP2 H200 NVLink,64,3,1,E0,executor,29.585486027731825,3416.3572788238525,9363.03997039795,157,202
TP2 H200 NVLink,64,3,1,E1,executor,21.836315884309656,3215.0886058807373,4699.958086013794,363,69
TP2 H200 NVLink,64,3,1,A,aggregator,27.18649827120886,1151.7791748046875,13739.12787437439,436,464
TP2 H200 NVLink,64,3,2,P,planner,24.159558761267014,531.3200950622559,8359.017133712769,163,325
TP2 H200 NVLink,64,3,2,E0,executor,30.710002878210048,1312.7081394195557,6901.928663253784,494,183
TP2 H200 NVLink,64,3,2,E1,executor,19.362497329711914,3281.0544967651367,3958.7419033050537,681,36
TP2 H200 NVLink,64,3,2,A,aggregator,27.819287392400927,1467.4742221832275,14403.442859649658,721,466
TP2 H200 NVLink,64,3,3,P,planner,41.02528526122312,538.6300086975098,7348.827362060547,46,167
TP2 H200 NVLink,64,3,3,E0,executor,25.455826438517065,2159.078359603882,13206.907033920288,219,435
TP2 H200 NVLink,64,3,3,E1,executor,39.18215963575575,949.3815898895264,7296.891450881958,658,163
TP2 H200 NVLink,64,3,3,A,aggregator,9.764330377691818,9418.701171875,21770.57909965515,825,1266
TP2 H200 NVLink,64,3,4,P,planner,52.27483084442419,538.3429527282715,6236.299514770508,48,110
TP2 H200 NVLink,64,3,4,E0,executor,27.709561403294064,3081.5203189849854,11200.421810150146,164,294
TP2 H200 NVLink,64,3,4,E1,executor,25.699660725837205,2311.563014984131,5832.416534423828,462,138
TP2 H200 NVLink,64,3,4,A,aggregator,20.934085870526502,4037.712574005127,12160.13789176941,604,389
TP2 H200 NVLink,64,3,5,P,planner,15.839974085489908,720.6883430480957,768.2082653045654,77,4
TP2 H200 NVLink,64,3,5,E0,executor,66.81187947591145,755.51438331604,955.9500217437744,87,4
TP2 H200 NVLink,64,3,5,E1,executor,10.704994201660156,5229.947805404663,5262.062788009644,95,4
TP2 H200 NVLink,64,3,5,A,aggregator,45.610268910725914,2513.9551162719727,2650.7859230041504,103,4
TP2 H200 NVLink,64,3,6,P,planner,65.12294345431857,720.8235263824463,3651.355981826782,62,46
TP2 H200 NVLink,64,3,6,E0,executor,2.700985694418148,5306.053400039673,5438.401699066162,114,50
TP2 H200 NVLink,64,3,6,E1,executor,34.33070542677393,836.7445468902588,2656.2719345092773,168,54
TP2 H200 NVLink,64,3,6,A,aggregator,23.69846380673922,2304.5406341552734,5385.340929031372,226,131
TP2 H200 NVLink,64,3,7,P,planner,43.06551126333383,720.6475734710693,1280.4992198944092,36,14
TP2 H200 NVLink,64,3,7,E0,executor,71.18410330552321,1279.5381546020508,2204.9314975738525,56,14
TP2 H200 NVLink,64,3,7,E1,executor,0.6125706892747146,5462.717771530151,5470.681190490723,74,14
TP2 H200 NVLink,64,3,7,A,aggregator,34.14493926027988,967.2727584838867,2572.084903717041,92,48
TP2 H200 NVLink,64,3,8,P,planner,22.35038307580081,720.8981513977051,8588.23299407959,77,353
TP2 H200 NVLink,64,3,8,E0,executor,26.8808853583828,1162.933588027954,16269.991159439087,436,563
TP2 H200 NVLink,64,3,8,E1,executor,11.374168124487392,7474.2937088012695,13866.576194763184,1003,563
TP2 H200 NVLink,64,3,8,A,aggregator,11.567557212149742,4170.473098754883,5338.796377182007,1570,102
TP2 H200 NVLink,64,3,9,P,planner,56.43057584762573,720.343828201294,6363.401412963867,45,101
TP2 H200 NVLink,64,3,9,E0,executor,29.38117838313437,2950.48189163208,9825.677633285522,152,235
TP2 H200 NVLink,64,3,9,E1,executor,22.711591956056196,2760.871648788452,4600.510597229004,391,82
TP2 H200 NVLink,64,3,9,A,aggregator,23.19676607174981,723.1626510620117,16149.012088775635,477,666
TP2 H200 NVLink,64,3,10,P,planner,51.32548283722441,720.5991744995117,6777.006149291992,44,119
TP2 H200 NVLink,64,3,10,E0,executor,28.81886065006256,2550.4844188690186,9928.112745285034,169,257
TP2 H200 NVLink,64,3,10,E1,executor,30.713504819727657,2590.596914291382,8764.01138305664,430,202
TP2 H200 NVLink,64,3,10,A,aggregator,10.425084776716004,8275.29263496399,16542.38486289978,636,794
TP2 H200 NVLink,64,3,11,P,planner,57.87773132324219,718.900203704834,6217.284679412842,49,96
TP2 H200 NVLink,64,3,11,E0,executor,26.346972017529513,3095.7260131835938,27045.12357711792,151,910
TP2 H200 NVLink,64,3,11,E1,executor,10.190345273159519,7078.26828956604,16341.292142868042,1065,910
TP2 H200 NVLink,64,3,11,A,aggregator,8.668616314062335,561.9771480560303,3145.2248096466064,1979,299
TP2 H200 NVLink,64,3,12,P,planner,55.925730431433955,719.6052074432373,6368.103981018066,60,102
TP2 H200 NVLink,64,3,12,E0,executor,31.53718363854193,2947.1182823181152,7835.381746292114,168,156
TP2 H200 NVLink,64,3,12,E1,executor,19.01391539910827,3195.0817108154297,5077.459335327148,328,100
TP2 H200 NVLink,64,3,12,A,aggregator,29.114355619881206,1403.6059379577637,13602.520942687988,432,420
TP2 H200 NVLink,64,3,13,P,planner,59.12528366878115,718.879222869873,5862.778902053833,60,88
TP2 H200 NVLink,64,3,13,E0,executor,33.10917863751402,3447.979211807251,6792.006254196167,154,102
TP2 H200 NVLink,64,3,13,E1,executor,22.522310634235758,2821.061134338379,4870.591402053833,260,92
TP2 H200 NVLink,64,3,13,A,aggregator,34.3581060819988,2220.8638191223145,13078.025341033936,356,317
TP2 H200 NVLink,64,3,14,P,planner,47.496133380466034,718.7862396240234,7130.7642459869385,68,136
